505878,C,3,0,-0.38923590595308249496,-0.38564434092404553667,-1.38008750261693791117,-0.86811860321717360112,0.09210857469897446026,0.58470012153456696335
505878,J,3,0,0.64814730285711352753,0.64865222353450580073,0.43894428536849072753,0.54726537818371390198,0.75035449834318712625,0.85500811972724766186
505878,P,3,1,42.20044722117648205995,42.19987756498990449927,42.03666164177435859983,42.12014479223124396867,42.28009284963408020985,42.36543800398514747485
505878,K,3,1,2.20296578866224379567,2.19754372725120639132,1.93168556310432615319,2.06327198429928859724,2.34343951650843917989,2.51137898219090560659
505878,h,3,1,-0.01252603198971874617,-0.01077100819156070512,-0.21053834380142544269,-0.11496131700478624815,0.09048233614429555816,0.17743967308930766458
505878,k,3,1,-0.01091662406227288107,0.00356252048075023564,-0.34256475281947401657,-0.20272629630352481667,0.17358310179892136316,0.27417170804854545940
505878,P,3,2,12.10793108868350032026,12.10787115549864623176,12.09233079724784332143,12.10008094396399513926,12.11563409326856444181,12.12392237680550977075
505878,K,3,2,1.76439228925472235687,1.76445195697740064844,1.51941550265772606920,1.64558373577017280631,1.88408672055592152361,2.01305738599996120186
505878,h,3,2,-0.05720406595361825219,-0.05565799676355151493,-0.16782625254451147279,-0.11100899697043864478,-0.00503835637863843475,0.05162663199881085963
505878,k,3,2,0.06762796429044423685,0.07636341910205692030,-0.10124423528813975004,-0.00375835333132625406,0.13532694859299834733,0.19187128028271316360
505878,P,3,3,10.12528274143017803510,10.10785360238145003109,10.04875825909259212665,10.08412789207308968287,10.13281317364613443033,10.45040782487843777915
505878,K,3,3,0.98983209205256572627,1.01340789622762406097,0.19717274821444660815,0.67597078959777134877,1.30899979333538807325,1.61108533381925189687
505878,h,3,3,0.06339145769630404048,0.07256755899373937280,-0.23565252764624983195,-0.05981110721571389344,0.18524137409182439562,0.30763596192839859356
505878,k,3,3,-0.05522622320511768462,-0.06808881453815111839,-0.28837998629143923868,-0.17320571938474152440,0.07091978214739515229,0.23744514351711992761
