549293,C,3,0,-0.37686982185717265992,-0.38315629901330794382,-1.31578072329211126501,-0.85153756109097500371,0.08080810284477230043,0.57156339905684339087
549293,J,3,0,0.67048472456186658519,0.66612687478401810814,0.49875275378789751812,0.57966312795861296703,0.76245092899884459037,0.87712277247902203925
549293,P,3,1,42.19667243559810287934,42.19864627570686366198,42.03774172648446949552,42.12214984580671028880,42.27101347715311163711,42.35442511412360744316
549293,K,3,1,2.22452938886723883272,2.21759580874167694375,1.97395382025193555364,2.09871309156501917315,2.35079333472386586834,2.51899995269965781830
549293,h,3,1,-0.06041189274346742827,-0.05933564204951095183,-0.23211258165359074934,-0.14481423660762643424,0.01350858392516010240,0.13104461684589524539
549293,k,3,1,0.08404633519755955184,0.08812989079291640160,-0.18771000000117468720,-0.02193783118663842485,0.20479688835614626163,0.30970164296847874086
549293,P,3,2,12.10903945054715968865,12.10906567970834579739,12.09322044707089283122,12.10177313678184063406,12.11615648499394737314,12.12489990142999296552
549293,K,3,2,1.75665991996231851680,1.75687218524419908050,1.51167212388757055130,1.64633851671184006094,1.86304453027594973946,1.98350087026585342187
549293,h,3,2,-0.05668976292455398663,-0.05232885860555604174,-0.16170598098760971539,-0.10185875450328842062,-0.01060836805910126725,0.02953483803590201129
549293,k,3,2,0.02787988867534562168,0.02466618580951750531,-0.09617411351285297394,-0.03032227995375293833,0.09140416497414020902,0.15999938655588502590
549293,P,3,3,1543.19066692866613266233,581.26588468746081161953,5.66278058725178112809,63.87642707009713660682,3223.67181336452767936862,8240.90357532712732790969
549293,K,3,3,0.60590341718717444230,0.46366980951834846358,0.01833692095315212628,0.14967836139892320979,1.09200764350761070354,1.95970929348855738006
549293,h,3,3,-0.03869075735432839919,-0.03666379793063446330,-0.85635837559569993882,-0.49194145113550685755,0.40820193415740135823,0.83063188933240517109
549293,k,3,3,0.00927568203478277772,0.00571149633924291061,-0.83664218948810487042,-0.41081633696996167071,0.42627441409234234637,0.80619115241147765172
