1.60E+07,P,3,1,9.27575702e+01,9.26973149e+01,,,,
1.60E+07,K,3,1,1.28985999e+00,9.05225434e-01,,,,
1.60E+07,h,3,1,-1.51021688e-04,1.59890583e-04,,,,
1.60E+07,k,3,1,3.36538226e-03,8.27390538e-03,,,,
1.60E+07,P,3,2,9.29111916e+01,9.79662347e+01,,,,
1.60E+07,K,3,2,1.38186029e+00,9.13907811e-01,,,,
1.60E+07,h,3,2,1.27363287e-05,-1.51209018e-04,,,,
1.60E+07,k,3,2,2.87202545e-03,7.87788868e-03,,,,
1.60E+07,P,3,3,9.27116634e+01,9.60399475e+01,,,,
1.60E+07,K,3,3,1.27499776e+00,8.56072717e-01,,,,
1.60E+07,h,3,3,1.23422387e-04,7.02423441e-04,,,,
1.60E+07,k,3,3,2.85631151e-03,7.53039855e-03,,,,
1.60E+07,C,3,0,-1.06968911e+01,-1.07043020e+01,,,,
1.60E+07,J,3,0,9.98515595e-01,1.01004049e+00,,,,
