1.60E+07,P,3,1,1.49986814e+02,1.49969734e+02,,,,
1.60E+07,K,3,1,2.45818098e+00,2.00925621e+00,,,,
1.60E+07,h,3,1,-2.05756145e-04,1.00739385e-05,,,,
1.60E+07,k,3,1,1.91814994e-03,-2.07198578e-04,,,,
1.60E+07,P,3,2,9.96199503e+01,9.97554987e+01,,,,
1.60E+07,K,3,2,1.56296920e+00,9.90837468e-01,,,,
1.60E+07,h,3,2,-1.54822097e-04,1.50572390e-06,,,,
1.60E+07,k,3,2,9.28547769e-04,5.30652511e-05,,,,
1.60E+07,P,3,3,1.00448954e+02,1.00451252e+02,,,,
1.60E+07,K,3,3,1.67157465e+00,1.05691250e+00,,,,
1.60E+07,h,3,3,-7.07166634e-05,8.59748760e-08,,,,
1.60E+07,k,3,3,1.41174265e-03,1.88987322e-04,,,,
1.60E+07,C,3,0,-6.40919400e+00,-6.39630200e+00,,,,
1.60E+07,J,3,0,9.98506518e-01,1.00002350e+00,,,,
