1.60E+07,P,3,1,1.50205786e+02,1.50243175e+02,,,,
1.60E+07,K,3,1,1.87099264e+00,1.21834942e+00,,,,
1.60E+07,h,3,1,-3.41046026e-08,-5.94147166e-03,,,,
1.60E+07,k,3,1,2.71202787e-07,1.83563372e-02,,,,
1.60E+07,P,3,2,1.06351041e+02,1.12174378e+02,,,,
1.60E+07,K,3,2,1.40999717e+00,7.48185011e-01,,,,
1.60E+07,h,3,2,6.84013171e-09,7.48335376e-04,,,,
1.60E+07,k,3,2,5.67028278e-07,2.07382939e-02,,,,
1.60E+07,P,3,3,1.07403577e+02,1.12261183e+02,,,,
1.60E+07,K,3,3,1.33956869e+00,7.89731150e-01,,,,
1.60E+07,h,3,3,-1.87116848e-09,1.37084314e-03,,,,
1.60E+07,k,3,3,4.47351389e-08,1.96568362e-02,,,,
1.60E+07,C,3,0,-6.40030662e+00,-6.40460113e+00,,,,
1.60E+07,J,3,0,9.60657622e-01,9.10429104e-01,,,,
